# Numero de nodos n =4+1 
# [k],[x_k],[f(x_k)],[P_f(x_k)],[|f(x_k)-P_f(x_k)|] 
16 -0.813 0.05706386445 1.19009625 1.133032385
17 -0.802 0.05854766658 0.9884122559 0.9298645893
18 -0.791 0.06008884135 0.7652319979 0.7051431565
19 -0.78 0.06169031462 0.5442453633 0.4825550487
20 -0.769 0.06335519616 0.3422033828 0.2788481866
21 -0.758 0.06508679324 0.169791958 0.1047051648
22 -0.747 0.06688862542 0.03263314722 0.0342554782
23 -0.736 0.06876444053 -0.06768396257 0.1364484031
24 -0.725 0.07071823204 -0.1326118683 0.2033301003
25 -0.714 0.07275425794 -0.1657387379 0.2384929959
26 -0.703 0.07487706123 -0.1719958159 0.2468728771
27 -0.692 0.07709149218 -0.1569919979 0.2340834901
28 -0.681 0.07940273265 -0.1264789072 0.2058816399
29 -0.67 0.08181632236 -0.08594215046 0.1677584728
30 -0.659 0.0843381877 -0.04030913148 0.1246473192
31 -0.648 0.08697467298 0.006239607288 0.08073506569
32 -0.637 0.08973257449 0.05037044365 0.03936213084
33 -0.626 0.09261917773 0.08962378863 0.002995389095
34 -0.615 0.09564229781 0.1223837399 0.02674144205
35 -0.604 0.0988103237 0.147804941 0.04899461732
36 -0.593 0.1021322664 0.1657100358 0.06357776941
37 -0.582 0.1056178114 0.1764695343 0.0708517229
38 -0.571 0.109277376 0.1808741787 0.07159680271
39 -0.56 0.1131221719 0.1800081089 0.06688593696
40 -0.549 0.1171642731 0.1751293669 0.05796509385
41 -0.538 0.1214166899 0.1675626111 0.04614592113
42 -0.527 0.1258934501 0.1586073698 0.03271391968
43 -0.516 0.130609686 0.1494637959 0.01885410984
44 -0.505 0.1355817304 0.1411766906 0.00559496022
45 -0.494 0.1408272191 0.1345975696 0.006229649516
46 -0.483 0.1463652031 0.1303637378 0.01600146537
47 -0.472 0.1522162689 0.1288927207 0.02332354818
48 -0.461 0.1584026675 0.1303899559 0.02801271165
49 -0.45 0.1649484536 0.134867365 0.03008108864
50 -0.439 0.1718796327 0.1421702886 0.02970934411
51 -0.428 0.1792243172 0.1520102503 0.02721406685
52 -0.417 0.1870128899 0.1640011089 0.02301178095
53 -0.406 0.1952781738 0.1776963338 0.01758183992
54 -0.395 0.2040556052 0.1926253826 0.01143022251
55 -0.384 0.2133834073 0.2083274511 0.005055956244
56 -0.373 0.2233027595 0.224381189 0.0010784295
57 -0.362 0.2338579547 0.2404293137 0.006571359009
58 -0.351 0.2450965374 0.2561973925 0.01110085506
59 -0.34 0.2570694087 0.2715063949 0.01443698616
60 -0.329 0.2698308835 0.2862789257 0.01644804222
61 -0.318 0.283438678 0.3005393276 0.01710064958
62 -0.307 0.2979538023 0.3144080896 0.01645428733
63 -0.296 0.313440321 0.3280912004 0.01465087944
64 -0.285 0.3299649412 0.3418652499 0.01190030864
65 -0.274 0.3475963711 0.3560591985 0.008462827456
66 -0.263 0.3664043822 0.3710338113 0.004629429057
67 -0.252 0.3864584944 0.3871597817 0.0007012872974
68 -0.241 0.4078261845 0.4047955678 0.003030616686
69 -0.23 0.4305705059 0.4242659138 0.006304592071
70 -0.219 0.4547469901 0.4458419573 0.008905032838
71 -0.208 0.4803996925 0.4697237169 0.01067597567
72 -0.197 0.5075562436 0.4960256306 0.01153061294
73 -0.186 0.5362217813 0.5247656712 0.01145611012
74 -0.175 0.5663716814 0.5558584112 0.01051327026
75 -0.164 0.5979430758 0.5891122524 0.0088308234
76 -0.153 0.6308252772 0.6242308737 0.006594403438
77 -0.142 0.6648494116 0.6608187954 0.0040306162
78 -0.131 0.6997778205 0.6983908147 0.001387005817
79 -0.12 0.7352941176 0.7363849331 0.001090815477
80 -0.109 0.770995162 0.774178281 0.003183118952
81 -0.098 0.8063865817 0.8111054499 0.004718868161
82 -0.087 0.8408837688 0.8464785695 0.005594800661
83 -0.076 0.8738203425 0.8796084147 0.005788072113
84 -0.065 0.9044657999 0.9098258044 0.00536000454
85 -0.054 0.9320533134 0.9365025525 0.004449239079
86 -0.043 0.9558173433 0.9590712516 0.003253908313
87 -0.032 0.9750390016 0.9770432199 0.002004218356
88 -0.021 0.9890952251 0.9900240049 0.0009287797153
89 -0.01 0.9975062344 0.997725924 0.0002196895826
90 0.001 0.9999750006 0.9999772244 2.223799555E-06
91 0.012 0.9964129135 0.9967275559 0.0003146424253
92 0.023 0.9869476178 0.9880495761 0.001101958394
93 0.034 0.9719117504 0.9741366343 0.002224883918
94 0.045 0.9518143962 0.9552966108 0.003482214598
95 0.056 0.9272997033 0.9319421165 0.004642413221
96 0.067 0.8990986536 0.9045773791 0.005478725545
97 0.078 0.8679802101 0.873782254 0.005802043999
98 0.089 0.8347071221 0.8401938961 0.005486773929
99 0.1 0.8 0.8044867117 0.004486711701
100 0.111 0.7645113817 0.7673512728 0.002839891152
101 0.122 0.7288098535 0.7294729153 0.0006630618311
102 0.133 0.6933730867 0.6915107648 0.001862321946
103 0.144 0.6585879874 0.6540779248 0.004510062562
104 0.155 0.6247559547 0.6177235351 0.007032419625
105 0.166 0.5921013678 0.5829173503 0.009184017495
106 0.177 0.5607817297 0.5500374139 0.01074431581
107 0.188 0.5308982799 0.5193613025 0.01153697741
108 0.199 0.5025062499 0.4910612948 0.01144495513
109 0.21 0.4756242568 0.4652036885 0.0104205683
110 0.221 0.4502425682 0.4417523366 0.00849023159
111 0.232 0.4263301501 0.4205763205 0.005753829597
112 0.243 0.4038405234 0.4014615178 0.002379005547
113 0.254 0.3827165219 0.3841256625 0.001409140633
114 0.265 0.3628940803 0.3682363432 0.005342262883
115 0.276 0.3443051921 0.353431247 0.009126054849
116 0.287 0.3268801739 0.339339832 0.0124596581
117 0.298 0.3105493618 0.3256055136 0.01505615176
118 0.309 0.2952443516 0.3119073782 0.0166630266
119 0.32 0.2808988764 0.2979804013 0.01708152491
120 0.331 0.2674494019 0.2836331443 0.01618374236
121 0.342 0.2548355037 0.2687619456 0.01392644194
122 0.353 0.243000079 0.253360704 0.01036062498
123 0.364 0.2318894351 0.2375254765 0.005636041348
124 0.375 0.2214532872 0.2214532872 4.996003611E-16
125 0.386 0.2116446909 0.2054347517 0.006209939229
126 0.397 0.2024199303 0.1898403762 0.01257955403
127 0.408 0.1937383757 0.1751006764 0.01863769925
128 0.419 0.1855623234 0.1616805718 0.0238817516
