# Numero de nodos n =32 
# [k],[x_k],[f(x_k)],[P_f(x_k)],[|f(x_k)-P_f(x_k)|] 
0 -0.989 0.03928806105 -4905.407849 4905.447137
1 -0.978 0.04014113624 -4409.509592 4409.549733
2 -0.967 0.04102189646 -2686.574311 2686.615333
3 -0.956 0.04193153419 -1217.158447 1217.200379
4 -0.945 0.0428713057 -322.8715475 322.9144188
5 -0.934 0.04384253515 90.76935544 90.72551291
6 -0.923 0.04484661896 208.26734 208.2224934
7 -0.912 0.04588503047 184.173297 184.127412
8 -0.901 0.04695932501 115.9450889 115.8981295
9 -0.89 0.0480711453 52.22406407 52.17599292
10 -0.879 0.04922222728 9.855615716 9.806393489
11 -0.868 0.05041440642 -11.0021539 11.05256831
12 -0.857 0.05164962444 -16.63027081 16.68192043
13 -0.846 0.05292993664 -14.06350457 14.11643451
14 -0.835 0.05425751975 -8.653712715 8.707970235
15 -0.824 0.05563468043 -3.545621846 3.601256527
16 -0.813 0.05706386445 -0.05755948126 0.1146233457
17 -0.802 0.05854766658 1.664206682 1.605659016
18 -0.791 0.06008884135 2.045213141 1.9851243
19 -0.78 0.06169031462 1.661041761 1.599351447
20 -0.769 0.06335519616 1.003400681 0.9400454844
21 -0.758 0.06508679324 0.3917211476 0.3266343544
22 -0.747 0.06688862542 -0.02473301276 0.09162163819
23 -0.736 0.06876444053 -0.2219439946 0.2907084351
24 -0.725 0.07071823204 -0.2464985924 0.3172168245
25 -0.714 0.07275425794 -0.1696613393 0.2424155973
26 -0.703 0.07487706123 -0.05721939849 0.1320964597
27 -0.692 0.07709149218 0.04509384372 0.03199764846
28 -0.681 0.07940273265 0.1143963416 0.03499360892
29 -0.67 0.08181632236 0.1464564971 0.06464017478
30 -0.659 0.0843381877 0.1486960124 0.06435782471
31 -0.648 0.08697467298 0.1333359147 0.0463612417
32 -0.637 0.08973257449 0.1122758924 0.02254331793
33 -0.626 0.09261917773 0.09419541455 0.00157623682
34 -0.615 0.09564229781 0.08363880555 0.01200349225
35 -0.604 0.0988103237 0.08148693018 0.01732339352
36 -0.593 0.1021322664 0.08614420704 0.01598805935
37 -0.582 0.1056178114 0.09487609125 0.01074172014
38 -0.571 0.109277376 0.10492114 0.004356236054
39 -0.56 0.1131221719 0.1141992044 0.001077032409
40 -0.549 0.1171642731 0.1215975658 0.004433292714
41 -0.538 0.1214166899 0.1269202011 0.005503511208
42 -0.527 0.1258934501 0.1306314679 0.004738017801
43 -0.516 0.130609686 0.1335258734 0.00291618738
44 -0.505 0.1355817304 0.1364268102 0.0008450798186
45 -0.494 0.1408272191 0.1399756956 0.0008515234544
46 -0.483 0.1463652031 0.1445320439 0.001833159201
47 -0.472 0.1522162689 0.1501731124 0.002043156443
48 -0.461 0.1584026675 0.1567626717 0.001639995771
49 -0.45 0.1649484536 0.1640520597 0.0008963939497
50 -0.439 0.1718796327 0.1717803465 9.928619448E-05
51 -0.428 0.1792243172 0.179750302 0.0005259848062
52 -0.417 0.1870128899 0.1878689742 0.0008560843726
53 -0.406 0.1952781738 0.1961528449 0.000874671172
54 -0.395 0.2040556052 0.2047056192 0.0006500140848
55 -0.384 0.2133834073 0.2136808689 0.0002974615729
56 -0.373 0.2233027595 0.2232421302 6.06292435E-05
57 -0.362 0.2338579547 0.2335305617 0.0003273929797
58 -0.351 0.2450965374 0.2446461342 0.0004504032389
59 -0.34 0.2570694087 0.2566438386 0.0004255701551
60 -0.329 0.2698308835 0.2695425898 0.0002882937292
61 -0.318 0.283438678 0.2833420419 9.66361058E-05
62 -0.307 0.2979538023 0.29804165 8.784777716E-05
63 -0.296 0.313440321 0.313656868 0.00021654707
64 -0.285 0.3299649412 0.3302289645 0.0002640232252
65 -0.274 0.3475963711 0.347827012 0.0002306408796
66 -0.263 0.3664043822 0.3665426288 0.0001382465772
67 -0.252 0.3864584944 0.3864795793 2.10849488E-05
68 -0.241 0.4078261845 0.4077411216 8.506288526E-05
69 -0.23 0.4305705059 0.4304179569 0.000152548996
70 -0.219 0.4547469901 0.454578918 0.0001680721299
71 -0.208 0.4803996925 0.4802653769 0.0001343156832
72 -0.197 0.5075562436 0.507489082 6.716153467E-05
73 -0.186 0.5362217813 0.5362320592 1.027789458E-05
74 -0.175 0.5663716814 0.5664465722 7.489078168E-05
75 -0.164 0.5979430758 0.5980530785 0.0001100026331
76 -0.153 0.6308252772 0.6309346286 0.0001093514587
77 -0.142 0.6648494116 0.6649271371 7.772547363E-05
78 -0.131 0.6997778205 0.6998061825 2.836197563E-05
