# Numero de nodos n =32 
97 0.087 0.8408837688 0.8411579 0.0002741311935
98 0.098 0.8063865817 0.8062771891 0.000109392648
99 0.109 0.770995162 0.7704624595 0.0005327024837
100 0.12 0.7352941176 0.7343709469 0.0009231707343
101 0.131 0.6997778205 0.6985670798 0.001210740703
102 0.142 0.6648494116 0.663508445 0.00134096664
103 0.153 0.6308252772 0.6295405095 0.001284767697
104 0.164 0.5979430758 0.5968996907 0.001043385158
105 0.175 0.5663716814 0.5657236756 0.0006480057682
106 0.186 0.5362217813 0.5360673378 0.0001544434789
107 0.197 0.5075562436 0.507922221 0.0003659774595
108 0.208 0.4803996925 0.4812373961 0.0008377035493
109 0.219 0.4547469901 0.4559395506 0.001192560474
110 0.23 0.4305705059 0.4319504344 0.001379928504
111 0.241 0.4078261845 0.4092002223 0.001374037857
112 0.252 0.3864584944 0.3876359186 0.001177424201
113 0.263 0.3664043822 0.367224552 0.0008201698251
114 0.274 0.3475963711 0.3479515307 0.0003551595682
115 0.285 0.3299649412 0.3298150674 0.0001498738395
116 0.296 0.313440321 0.3128180029 0.0006223180943
117 0.307 0.2979538023 0.2969585865 0.0009952157587
118 0.318 0.283438678 0.2822218129 0.001216865141
119 0.329 0.2698308835 0.2685727465 0.001258136983
120 0.34 0.2570694087 0.2559529237 0.001116485081
121 0.351 0.2450965374 0.2442804433 0.0008160940494
122 0.362 0.2338579547 0.2334538063 0.0004041484051
123 0.373 0.2233027595 0.2233590061 5.624668202E-05
124 0.384 0.2133834073 0.2138788912 0.00049548387
125 0.395 0.2040556052 0.2049034618 0.0008478565999
126 0.406 0.1952781738 0.1963396032 0.001061429472
127 0.417 0.1870128899 0.1881187977 0.001105907819
128 0.428 0.1792243172 0.1802016159 0.0009772987511
129 0.439 0.1718796327 0.1725782326 0.0006985998645
130 0.45 0.1649484536 0.1652647777 0.0003163240424
131 0.461 0.1584026675 0.1582959606 0.0001067068924
132 0.472 0.1522162689 0.1517149899 0.0005012790136
133 0.483 0.1463652031 0.1455622723 0.0008029308224
134 0.494 0.1408272191 0.1398646352 0.0009625839253
135 0.505 0.1355817304 0.1346268138 0.0009549165402
136 0.516 0.130609686 0.1298266749 0.0007830111281
137 0.527 0.1258934501 0.1254151128 0.0004783372519
138 0.538 0.1214166899 0.1213208373 9.585266164E-05
139 0.549 0.1171642731 0.1174594536 0.0002951804928
140 0.56 0.1131221719 0.1137454594 0.0006232874419
141 0.571 0.109277376 0.1101051687 0.0008277926221
142 0.582 0.1056178114 0.106488256 0.0008704446438
143 0.593 0.1021322664 0.1028756763 0.0007434098847
144 0.604 0.0988103237 0.09928219247 0.0004718687701
145 0.615 0.09564229781 0.09575260704 0.0001103092335
146 0.626 0.09261917773 0.09235192269 0.0002672550338
147 0.637 0.08973257449 0.08915088881 0.0005816856806
148 0.648 0.08697467298 0.08620948638 0.0007651865969
149 0.659 0.0843381877 0.08356163137 0.0007765563285
150 0.67 0.08181632236 0.08120452147 0.0006118008864
151 0.681 0.07940273265 0.07909548102 0.0003072516298
152 0.692 0.07709149218 0.07715786599 6.637381188E-05
153 0.703 0.07487706123 0.07529572118 0.0004186599531
154 0.714 0.07275425794 0.07341474642 0.0006604884756
155 0.725 0.07071823204 0.07144517746 0.0007269454149
156 0.736 0.06876444053 0.06936093941 0.0005964988797
157 0.747 0.06688862542 0.06718937746 0.0003007520335
158 0.758 0.06508679324 0.06500733268 7.946056211E-05
159 0.769 0.06335519616 0.06292232824 0.000432867914
160 0.78 0.06169031462 0.0610417567 0.0006485579225
161 0.791 0.06008884135 0.05943733791 0.0006515034421
162 0.802 0.05854766658 0.05811547076 0.0004321958181
163 0.813 0.05706386445 0.05700497155 5.889289937E-05
164 0.824 0.05563468043 0.05597083212 0.0003361516857
165 0.835 0.05425751975 0.05485554935 0.0005980295936
166 0.846 0.05292993664 0.05353912747 0.0006091908311
167 0.857 0.05164962444 0.05199769766 0.0003480732157
168 0.868 0.05041440642 0.05033335092 8.105549936E-05
169 0.879 0.04922222728 0.04874988215 0.000472345134
170 0.89 0.0480711453 0.04746557021 0.0006055750837
171 0.901 0.04695932501 0.04658571927 0.0003736057347
172 0.912 0.04588503047 0.04599688461 0.0001118541435
173 0.923 0.04484661896 0.04537128492 0.0005246659655
174 0.934 0.04384253515 0.04435019865 0.0005076635
175 0.945 0.0428713057 0.04287135324 4.753743208E-08
176 0.956 0.04193153419 0.0414072588 0.0005242753909
177 0.967 0.04102189646 0.04068207582 0.0003398206401
178 0.978 0.04014113624 0.04058449268 0.0004433564452
179 0.989 0.03928806105 0.03939056374 0.0001025026904
180 1 0.03846153846 0.03900787081 0.0005463323494 
